turma,periodo,professor,horario,vagas_ocupadas,total_vagas,local,cod_disciplina,cod_unico_disciplina,cod_depto,nome_disciplina
02,2022.2,WILLIAM REIS SILVA (60h),46T23,8,15,FGA - SALA I4 / S8,FGA0105,2851.0,673,TÓPICOS ESPECIAIS 2 EM ENGENHARIA AEROESPACIAL
03,2022.2,RAFAEL CASTILHO FARIA MENDES (60h),2T2345,13,15,FGA - LAB TERMODINÂMICA,FGA0105,2851.0,673,TÓPICOS ESPECIAIS 2 EM ENGENHARIA AEROESPACIAL
01,2022.2,CRISTIAN VENDITTOZZI (60h),24T23,27,45,FGA - SALA I8,FGA0106,2852.0,673,TÓPICOS ESPECIAIS 3 EM ENGENHARIA AEROESPACIAL
01,2022.2,EBERTH DE ALMEIDA CORREA (30h),3M34,19,24,FGA - LAB OND,FGA0107,2853.0,673,LABORATÓRIO DE ONDULATÓRIA E FÍSICA TÉRMICA PARA A ENGENHARIA
02,2022.2,EBERTH DE ALMEIDA CORREA (30h),5M34,2,24,FGA - LAB OND,FGA0107,2853.0,673,LABORATÓRIO DE ONDULATÓRIA E FÍSICA TÉRMICA PARA A ENGENHARIA
01,2022.2,MATHEUS BERNARDINI DE SOUZA (60h),2M5  2T1 6T23,123,133,FGA - SALA S9 E S2,FGA0108,2854.0,673,MATEMÁTICA DISCRETA 2
01,2022.2,RENATO CORAL SAMPAIO (60h),35M34,44,50,FGA - LAB SS,FGA0109,2855.0,673,FUNDAMENTOS DE SISTEMAS EMBARCADOS
02,2022.2,RENATO CORAL SAMPAIO (60h),35M5  35T1,36,50,FGA - LAB SS,FGA0109,2855.0,673,FUNDAMENTOS DE SISTEMAS EMBARCADOS
01,2022.2,LEANDRO XAVIER CARDOSO (30h),26M34,21,45,FGA - SALA I8 E I1,FGA0117,2856.0,673,FUNDAMENTOS DE ENERGIA NUCLEAR
01,2022.2,RONNI GERALDO GOMES DE AMORIM (30h),26M34,21,45,FGA - SALA I8 E I1,FGA0117,2856.0,673,FUNDAMENTOS DE ENERGIA NUCLEAR
01,2022.2,JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS (60h),24M34,6,15,FGA - ANTE SALA I10,FGA0118,2857.0,673,SISTEMAS DE INFORMAÇÃO GEOGRÁFICA PARA ENGENHARIA
01,2022.2,ANDRE LUIZ ALMEIDA PENNA (60h),24T23,34,60,FGA - SALA I2,FGA0119,2858.0,673,TEORIA DE ELETROMAGNETISMO
02,2022.2,ANDRE LUIZ ALMEIDA PENNA (60h),46M12,25,130,FGA - SALA S4 E S2,FGA0119,2858.0,673,TEORIA DE ELETROMAGNETISMO
01,2022.2,GERARDO ANTONIO IDROBO PIZO (30h),6T23,24,50,FGA - SALA MOCAP,FGA0120,2859.0,673,PRÁTICA DE ELETROMAGNETISMO
02,2022.2,GERARDO ANTONIO IDROBO PIZO (30h),3T45,39,80,FGA - SALA I10,FGA0120,2859.0,673,PRÁTICA DE ELETROMAGNETISMO
01,2022.2,SEBASTIEN ROLAND MARIE JOSEPH RONDINEAU (60h),46M34,11,45,FGA - CONTEINER 04,FGA0121,2860.0,673,TÓPICOS ESPECIAIS 4 EM ENGENHARIA AEROESPACIAL
01,2022.2,LOANA NUNES VELASCO (60h),46T23,11,20,FGA - SALA LAB ELET,FGA0122,2861.0,673,EFICIÊNCIA ENERGÉTICA EM INSTALAÇÕES ELÉTRICAS INDUSTRIAIS
01,2022.2,MAURICIO SERRANO (60h),26M34,73,81,FGA - SALA MOCAP,FGA0124,2862.0,673,PROJETO DE ALGORITMOS
01,2022.2,FERNANDO PAIVA SCARDUA (60h),35M12,2,60,FGA - SALA S6,FGA0130,2863.0,673,REGULAÇÃO AMBIENTAL NO SETOR ENERGÉTICO
01,2022.2,EVANDRO LEONARDO SILVA TEIXEIRA (60h),6T2345,6,30,FGA - SALA I6,FGA0131,2864.0,673,ENGENHARIA DE SOFTWARE AUTOMOTIVO
01,2022.2,CLAUDIA PATRICIA OCHOA DIAZ (60h),46M34,29,45,FGA - SALA I2,FGA0132,2865.0,673,INSTRUMENTAÇÃO ELETRÔNICA PARA ENGENHARIA
01,2022.2,RICARDO MATOS CHAIM (60h),56M12,43,45,FGA - SALA I5,FGA0133,2866.0,673,ENGENHARIA ECONÔMICA
02,2022.2,PAULA MEYER SOARES (60h),35M34,118,120,FGA - SALA S9,FGA0133,2866.0,673,ENGENHARIA ECONÔMICA
03,2022.2,GLAUCENY CIRNE DE MEDEIROS (60h),46T45,109,130,FGA - SALA S9,FGA0133,2866.0,673,ENGENHARIA ECONÔMICA
03,2022.2,WANDER CLEBER MARIA PEREIRA DA SILVA (60h),35T23,227,240,FGA - SALA ANFITEATRO,FGA0134,2867.0,673,TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE
04,2022.2,BRUNO CESAR RIBAS (60h),35T45,26,45,FGA - SALA I5,FGA0134,2867.0,673,TÓPICOS ESPECIAIS DE ENGENHARIA DE SOFTWARE
01,2022.2,VANDOR ROBERTO VILARDI RISSOLI (60h),35T23,36,80,FGA - SALA I10,FGA0137,2868.0,673,SISTEMAS DE BANCO DE DADOS 1
02,2022.2,MAURICIO SERRANO (60h),26M12,38,41,FGA - SALA I6,FGA0137,2868.0,673,SISTEMAS DE BANCO DE DADOS 1
01,2022.2,HILMER RODRIGUES NERI (60h),35T45,34,40,FGA - SALA I6,FGA0138,2869.0,673,MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE
02,2022.2,CARLA SILVA ROCHA AGUIAR (60h),35M34,60,60,FGA - SALA MOCAP,FGA0138,2869.0,673,MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE
03,2022.2,GEORGE MARSICANO CORREA (60h),35T45,14,40,FGA - SALA I7,FGA0138,2869.0,673,MÉTODOS DE DESENVOLVIMENTO DE SOFTWARE
01,2022.2,MARIA VITORIA DUARTE FERRARI (60h),46M34,14,45,FGA - SALA S5,FGA0141,2870.0,673,GESTÃO AMBIENTAL NO SETOR ENERGÉTICO
01,2022.2,JOHN LENON CARDOSO GARDENGHI (60h),26M12,125,130,FGA - SALA I9,FGA0142,2871.0,673,FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES
02,2022.2,TIAGO ALVES DA FONSECA (60h),24M34,55,60,FGA - SALA S6 E MOCAP,FGA0142,2871.0,673,FUNDAMENTOS DE ARQUITETURA DE COMPUTADORES
01,2022.2,BRUNO CESAR RIBAS (60h),35T23,114,130,FGA - SALA S1,FGA0147,2872.0,673,ESTRUTURA DE DADOS E ALGORITMOS
02,2022.2,NILTON CORREIA DA SILVA (60h),35M34,38,42,FGA - SALA I6,FGA0147,2872.0,673,ESTRUTURA DE DADOS E ALGORITMOS
03,2022.2,NILTON CORREIA DA SILVA (30h),5M5  2T6 5T1  2N1,44,60,FGA - S10,FGA0147,2872.0,673,ESTRUTURA DE DADOS E ALGORITMOS
03,2022.2,FABRICIO ATAIDES BRAZ (30h),5M5  2T6 5T1  2N1,44,60,FGA - S10,FGA0147,2872.0,673,ESTRUTURA DE DADOS E ALGORITMOS
01,2022.2,MARIA ALZIRA DE ARAUJO NUNES (30h),2M34,56,60,FGA - SALA I2,FGA0148,2873.0,673,ENGENHARIA DE SEGURANÇA DO TRABALHO
02,2022.2,MARIA ALZIRA DE ARAUJO NUNES (30h),2M12,118,120,FGA - SALA S3,FGA0148,2873.0,673,ENGENHARIA DE SEGURANÇA DO TRABALHO
01,2022.2,JULIANA PETROCCHI RODRIGUES (60h),24T45,27,35,FGA - SALA S2,FGA0150,2874.0,673,PROJETO INTEGRADOR DE ENGENHARIA 1
02,2022.2,DIOGO CAETANO GARCIA (60h),24T45,34,35,FGA - SALA S2 / I1,FGA0150,2874.0,673,PROJETO INTEGRADOR DE ENGENHARIA 1
03,2022.2,JUNGPYO LEE (60h),24T45,28,35,FGA - SALA S2 e S5,FGA0150,2874.0,673,PROJETO INTEGRADOR DE ENGENHARIA 1
05,2022.2,RICARDO AJAX DIAS KOSLOSKI (60h),24T45,43,45,FGA - SALA S2 E I4,FGA0150,2874.0,673,PROJETO INTEGRADOR DE ENGENHARIA 1
06,2022.2,BRUNO LUIZ PEREIRA (60h),24T45,35,60,FGA I-8 e S-6,FGA0150,2874.0,673,PROJETO INTEGRADOR DE ENGENHARIA 1
01,2022.2,MATEUS RODRIGUES MIRANDA (60h),35T23,11,50,FGA - SALA MOCAP,FGA0152,2875.0,673,ERGONOMIA DO PRODUTO
01,2022.2,SERGIO HENRIQUE DA SILVA CARNEIRO (60h),35M12,34,80,FGA - SALA S3,FGA0154,2876.0,673,MECANICA DOS SÓLIDOS 1 PARA ENGENHARIA
02,2022.2,GLAUCENY CIRNE DE MEDEIROS (60h),46T23,63,80,FGA - SALA S9,FGA0154,2876.0,673,MECANICA DOS SÓLIDOS 1 PARA ENGENHARIA
03,2022.2,SUZANA MOREIRA AVILA (60h),35M34,30,80,FGA - SALA S3,FGA0154,2876.0,673,MECANICA DOS SÓLIDOS 1 PARA ENGENHARIA
01,2022.2,ENEIDA GONZALEZ VALDES (60h),46T23,10,40,FGA - SALA I7,FGA0155,2877.0,673,INTRODUÇÃO AO DESIGN E CONCEPÇÃO DE VEÍCULOS
01,2022.2,ROSEANY DE VASCONCELOS VIEIRA LOPES (60h),3M12  6T23,8,45,FGA - SALA I5 / I4,FGA0156,2878.0,673,COMBUSTÍVEIS E BIOCOMBUSTÍVEIS
01,2022.2,MARILIA MIRANDA FORTE GOMES (60h),46T23,104,130,FGA - SALA S3,FGA0157,2879.0,673,PROBABILIDADE E ESTATÍSTICA APLICADO A ENGENHARIA
02,2022.2,RODRIGO ANDRES MIRANDA CERDA (60h),46M34,88,130,FGA - SALA S3,FGA0157,2879.0,673,PROBABILIDADE E ESTATÍSTICA APLICADO A ENGENHARIA
01,2022.2,FABIANA FREITAS MENDES (60h),24T45,49,60,FGA - SALA S10,FGA0158,2880.0,673,ORIENTAÇÃO A OBJETOS
02,2022.2,FABIANA FREITAS MENDES (60h),24M12,38,40,FGA - SALA I7,FGA0158,2880.0,673,ORIENTAÇÃO A OBJETOS
03,2022.2,ANDRE LUIZ PERON MARTINS LANNA (60h),24T23,40,40,FGA - SALA I6,FGA0158,2880.0,673,ORIENTAÇÃO A OBJETOS
04,2022.2,LUIS FILOMENO DE JESUS FERNANDES (60h),46T23,45,70,FGA - SALA S10,FGA0158,2880.0,673,ORIENTAÇÃO A OBJETOS
05,2022.2,REJANE MARIA DA COSTA FIGUEIREDO (30h),7M1234,87,92,FGA - ANFITEATRO,FGA0158,2880.0,673,ORIENTAÇÃO A OBJETOS
05,2022.2,ELAINE VENSON (30h),7M1234,87,92,FGA - ANFITEATRO,FGA0158,2880.0,673,ORIENTAÇÃO A OBJETOS
01,2022.2,LINDOMAR BOMFIM DE CARVALHO DE JESUS (60h),24M12,16,130,FGA - SALA S9,FGA0160,2881.0,673,MÉTODOS NUMÉRICOS PARA ENGENHARIA
02,2022.2,RODRIGO ANDRES MIRANDA CERDA (60h),46T45,127,130,FGA - SALA I9,FGA0160,2881.0,673,MÉTODOS NUMÉRICOS PARA ENGENHARIA
03,2022.2,LUCIANO EMIDIO NEVES DA FONSECA (60h),24T45,22,80,FGA - SALA I10,FGA0160,2881.0,673,MÉTODOS NUMÉRICOS PARA ENGENHARIA
01,2022.2,MARIA VITORIA DUARTE FERRARI (60h),46M12,93,130,FGA - SALA S3,FGA0161,2882.0,673,ENGENHARIA E AMBIENTE
02,2022.2,JOSIANE DO SOCORRO AGUIAR DE SOUZA DE OLIVEIRA CAMPOS (60h),24T45,111,240,FGA - SALA ANFITEATRO,FGA0161,2882.0,673,ENGENHARIA E AMBIENTE
03,2022.2,FERNANDO PAIVA SCARDUA (60h),35M34,82,130,FGA - SALA S1,FGA0161,2882.0,673,ENGENHARIA E AMBIENTE
01,2022.2,RAFAEL RODRIGUES DA SILVA (30h),2M12,80,240,FGA - SALA ANFITEATRO,FGA0163,2883.0,673,INTRODUÇÃO À ENGENHARIA
02,2022.2,RONNE TOLEDO (30h),2T23,113,130,FGA - SALA S3,FGA0163,2883.0,673,INTRODUÇÃO À ENGENHARIA
03,2022.2,MARCELINO MONTEIRO DE ANDRADE (30h),4T23,88,130,FGA - SALA ANFITEATRO,FGA0163,2883.0,673,INTRODUÇÃO À ENGENHARIA
01,2022.2,VANESSA MARIA DE CASTRO (60h),35T23,72,80,FGA - SALA S2,FGA0164,2884.0,673,HUMANIDADES E CIDADANIA
02,2022.2,SANDRA MARIA FALEIROS LIMA (60h),46T23,45,45,FGA - SALA I1,FGA0164,2884.0,673,HUMANIDADES E CIDADANIA
03,2022.2,VANESSA MARIA DE CASTRO (60h),35T45,75,80,FGA - SALA S2,FGA0164,2884.0,673,HUMANIDADES E CIDADANIA
04,2022.2,SANDRA MARIA FALEIROS LIMA (60h),46M5  46T1,75,80,FGA - SALA S2,FGA0164,2884.0,673,HUMANIDADES E CIDADANIA
05,2022.2,SANDRA MARIA FALEIROS LIMA (60h),46T45,54,60,FGA - SALA S4,FGA0164,2884.0,673,HUMANIDADES E CIDADANIA
06,2022.2,MÁRCIO HENRIQUE DE CARVALHO (60h),6M1234,68,80,FGA - SALA ANFITEATRO,FGA0164,2884.0,673,HUMANIDADES E CIDADANIA
07,2022.2,MÁRCIO HENRIQUE DE CARVALHO (60h),24M12,54,60,FGA - SALA I2,FGA0164,2884.0,673,HUMANIDADES E CIDADANIA
01,2022.2,FABIANO ARAUJO SOARES (60h),35T23,17,60,FGA - SALA I2,FGA0166,2885.0,673,ELEMENTOS E MÉTODOS EM ELETRÔNICA
01,2022.2,SALEH BARBOSA KHALIL (60h),46M34,42,45,FGA - SALA S2 E S1,FGA0167,2886.0,673,SISTEMAS AUTOMOTIVOS
01,2022.2,HIMILSYS HERNANDEZ GONZALEZ (30h),246M12,39,70,FGA - SALA I10,FGA0168,2887.0,673,DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR
01,2022.2,SALEH BARBOSA KHALIL (60h),246M12,39,70,FGA - SALA I10,FGA0168,2887.0,673,DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR
02,2022.2,CRISTIAN VENDITTOZZI (90h),235M34,62,70,FGA - SALA I10,FGA0168,2887.0,673,DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR
03,2022.2,MATEUS RODRIGUES MIRANDA (90h),356T45,43,70,FGA - SALA S10,FGA0168,2887.0,673,DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR
04,2022.2,HIMILSYS HERNANDEZ GONZALEZ (90h),235M34,56,70,FGA - SALA S10,FGA0168,2887.0,673,DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR
05,2022.2,ENEIDA GONZALEZ VALDES (90h),246M12,58,75,FGA - SALA S10,FGA0168,2887.0,673,DESENHO INDUSTRIAL ASSISTIDO POR COMPUTADOR
01,2022.2,AUGUSTO CESAR DE MENDONCA BRASIL (60h),46M12,34,60,FGA - SALA S7,FGA0169,2888.0,673,FONTES DE ENERGIA E TECNOLOGIAS DE CONVERSÃO
01,2022.2,TIAGO ALVES DA FONSECA (60h),26M12,75,80,FGA - SALA S09 E S4,FGA0170,2889.0,673,FUNDAMENTOS DE SISTEMAS OPERACIONAIS
01,2022.2,GEORGE MARSICANO CORREA (60h),35T23,33,45,FGA - SALA I7,FGA0172,2890.0,673,REQUISITOS DE SOFTWARE
02,2022.2,ANDRE BARROS DE SALES (60h),35M34,48,48,FGA - SALA I5,FGA0172,2890.0,673,REQUISITOS DE SOFTWARE
01,2022.2,SERGIO ANTONIO ANDRADE DE FREITAS (60h),24M34,39,42,FGA - SALA S7 E I6,FGA0173,2891.0,673,INTERAÇÃO HUMANO COMPUTADOR
02,2022.2,ANDRE BARROS DE SALES (60h),35M12,46,51,FGA - SALA MOCAP,FGA0173,2891.0,673,INTERAÇÃO HUMANO COMPUTADOR
01,2022.2,FELIPE CHAGAS STORTI (60h),35T45,27,45,FGA - SALA S5,FGA0175,2892.0,673,ENGENHARIA DE PETRÓLEO E GÁS
01,2022.2,MARIA DEL PILAR HIDALGO FALLA (60h),35T23,4,45,FGA - SALA I5,FGA0177,2893.0,673,ANÁLISE INSTRUMENTAL DE COMBUSTÍVEIS
01,2022.2,RITA DE CASSIA SILVA (60h),35M34,15,50,FGA - SALA I9,FGA0179,2894.0,673,MECANICA DOS SÓLIDOS 2 PARA ENGENHARIA
02,2022.2,MAURA ANGELICA MILFONT SHZU (60h),35T45,43,50,FGA - SALA S7,FGA0179,2894.0,673,MECANICA DOS SÓLIDOS 2 PARA ENGENHARIA
01,2022.2,MARIO DE OLIVEIRA ANDRADE (60h),35T45,128,130,FGA - SALA S3,FGA0184,2895.0,673,GESTÃO DA PRODUÇÃO E QUALIDADE
02,2022.2,REJANE MARIA DA COSTA FIGUEIREDO (60h),35T23,45,130,FGA - SALA I9,FGA0184,2895.0,673,GESTÃO DA PRODUÇÃO E QUALIDADE
01,2022.2,JORGE ANDRES CORMANE ANGARITA (90h),2M1234 4M12,1,2,FGA - SALA I8 E LAB ELET,FGA0186,2896.0,673,ELETRICIDADE APLICADA
02,2022.2,RUDI HENRI VAN ELS (30h),6M12  24T45,0,2,FGA - SALA S8 E LAB ELET,FGA0186,2896.0,673,ELETRICIDADE APLICADA
02,2022.2,FLAVIO HENRIQUE JUSTINIANO RIBEIRO DA SILVA (60h),6M12  24T45,0,2,FGA - SALA S8 E LAB ELET,FGA0186,2896.0,673,ELETRICIDADE APLICADA
01,2022.2,RODRIGO ARBEY MUNOZ MENESES (60h),35T45,14,15,FGA - SALA S6 E LAB MAT,FGA0188,2897.0,673,MÉTODOS EXPERIMENTAIS PARA ENGENHARIA
02,2022.2,RODRIGO ARBEY MUNOZ MENESES (60h),3T45 56T4,2,15,FGA - SALA S6 E LAB MAT,FGA0188,2897.0,673,MÉTODOS EXPERIMENTAIS PARA ENGENHARIA
03,2022.2,RODRIGO ARBEY MUNOZ MENESES (60h),3T45 5T4 6T5,0,15,FGA - SALA S6 E LAB MAT,FGA0188,2897.0,673,MÉTODOS EXPERIMENTAIS PARA ENGENHARIA
01,2022.2,ALESSANDRO BORGES DE SOUSA OLIVEIRA (90h),246M34,5,45,FGA - SALA I4,FGA0190,2898.0,673,PROJETO DE ELEMENTOS AUTOMOTIVOS
01,2022.2,SANDRA MARIA DA LUZ (30h),35T23,10,45,FGA - SALA I4,FGA0191,2899.0,673,MATERIAIS COMPOSTOS E PLÁSTICOS
01,2022.2,EMMANUEL PACHECO ROCHA LIMA (30h),35T23,10,45,FGA - SALA I4,FGA0191,2899.0,673,MATERIAIS COMPOSTOS E PLÁSTICOS
01,2022.2,FABIO CORDEIRO DE LISBOA (60h),46T23,9,25,FGA - LDTEA SALA 3,FGA0194,2900.0,673,ARQUITETURA DE MOTORES DE COMBUSTÃO INTERNA
01,2022.2,MARIO DE OLIVEIRA ANDRADE (60h),35T6  35N1,34,45,FGA - SALA I1,FGA0195,2901.0,673,GESTÃO DA PRODUÇÃO AUTOMOTIVA
01,2022.2,GILMAR SILVA BESERRA (60h),35M12,13,45,FGA - SALA LAB SS,FGA0201,2902.0,673,PROJETO DE CIRCUITOS INTEGRADOS DIGITAIS
01,2022.2,AUGUSTO CESAR DE MENDONCA BRASIL (15h),26M34 4M3,23,25,FGA - SALA S8 /LAB TERMOFLUIDOS /  SALA I3,FGA0204,2903.0,673,DINÂMICA DOS FLUÍDOS
01,2022.2,LUCIANO GONCALVES NOLETO (60h),26M34 4M3,23,25,FGA - SALA S8 /LAB TERMOFLUIDOS /  SALA I3,FGA0204,2903.0,673,DINÂMICA DOS FLUÍDOS
02,2022.2,AUGUSTO CESAR DE MENDONCA BRASIL (15h),26M34 4M4,17,20,FGA - SALA S8 / LAB TERMOFLUIDOS/  SALA I3,FGA0204,2903.0,673,DINÂMICA DOS FLUÍDOS
02,2022.2,LUCIANO GONCALVES NOLETO (60h),26M34 4M4,17,20,FGA - SALA S8 / LAB TERMOFLUIDOS/  SALA I3,FGA0204,2903.0,673,DINÂMICA DOS FLUÍDOS
01,2022.2,HILMER RODRIGUES NERI (60h),35T23,45,46,FGA - SALA I8,FGA0206,2904.0,673,ENGENHARIA DE PRODUTO DE SOFTWARE
01,2022.2,MILENE SERRANO (60h),26M12,55,60,FGA - SALA MOCAP,FGA0208,2905.0,673,ARQUITETURA E DESENHO DE SOFTWARE
01,2022.2,MILENE SERRANO (60h),26M34,40,41,FGA - SALA I6,FGA0210,2906.0,673,PARADIGMAS DE PROGRAMAÇÃO
01,2022.2,FERNANDO WILLIAM CRUZ (60h),24T45,38,42,FGA - SALA I7 E I8,FGA0211,2907.0,673,FUNDAMENTOS DE REDES DE COMPUTADORES
01,2022.2,FABIO CORDEIRO DE LISBOA (60h),2T2345,16,20,FGA - SALA I4 (Manutenção Automotiva),FGA0214,2908.0,673,TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA
02,2022.2,BRUNO LUIZ PEREIRA (60h),25T23,10,16,FGA - SALA I5 e MULTIUSO (Fund.Veículos Elétricos),FGA0214,2908.0,673,TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA
01,2022.2,CRISTIANO JACQUES MIOSSO RODRIGUES MENDES (60h),46M12,19,45,FGA - SALA MOCAP / SALA I1,FGA0219,2909.0,673,PROCESSAMENTO DE SINAIS
01,2022.2,FABIANO ARAUJO SOARES (60h),35T45,35,45,FGA - SALA I1,FGA0221,2910.0,673,INTELIGÊNCIA ARTIFICIAL
01,2022.2,DANIEL COSTA ARAUJO (60h),35M34,5,20,FGA - I7,FGA0224,2911.0,673,COMUNICAÇÕES DIGITAIS PARA ENGENHARIA
01,2022.2,EVANDRO LEONARDO SILVA TEIXEIRA (60h),35M34,12,16,FGA - LAB SHP,FGA0226,2912.0,673,ELETRÔNICA VEICULAR
01,2022.2,CARLA TATIANA MOTA ANFLOR (60h),24M12,10,45,FGA - SALA S5,FGA0228,2913.0,673,PROJETO DE SISTEMAS AUTOMOTIVOS
01,2022.2,MAURA ANGELICA MILFONT SHZU (60h),35T23,12,40,FGA - SALA I6,FGA0229,2914.0,673,ANÁLISE ESTRUTURAL MÉTODO DOS ELEMENTOS FINITOS
01,2022.2,SUZANA MOREIRA AVILA (60h),35M12,7,30,FGA - SALA I8,FGA0230,2915.0,673,DINÂMICA DE VEÍCULOS
01,2022.2,HENRIQUE GOMES DE MOURA (60h),24M34,10,45,FGA - SALA I1 E S7,FGA0232,2916.0,673,INTEGRAÇÃO E TESTES
01,2022.2,RAFAEL RODRIGUES DA SILVA (60h),24T45,7,16,FGA - SALA I3,FGA0233,2917.0,673,SENSORES E TRANSDUTORES
01,2022.2,LUCIANO GONCALVES NOLETO (60h),2T2345,7,10,FGA - LAB TERMODINÂMICA,FGA0235,2918.0,673,TÓPICOS ESPECIAIS 1 EM ENGENHARIA DE ENERGIA
01,2022.2,ELAINE VENSON (60h),24T45,21,50,FGA - SALA S7 E MOCAP,FGA0238,2919.0,673,TESTES DE SOFTWARE
02,2022.2,ELAINE VENSON (60h),24T23,66,72,FGA - SALA S9 E MOCAP,FGA0238,2919.0,673,TESTES DE SOFTWARE
01,2022.2,CARLA SILVA ROCHA AGUIAR (60h),35T45,48,51,FGA - SALA I8,FGA0240,2920.0,673,GERÊNCIA DE CONFIGURAÇÃO E EVOLUÇÃO DE SOFTWARE
02,2022.2,RENATO CORAL SAMPAIO (60h),35T45,46,55,FGA - SALA MOCAP e Lab SS,FGA0240,2920.0,673,GERÊNCIA DE CONFIGURAÇÃO E EVOLUÇÃO DE SOFTWARE
01,2022.2,ANDRE LUIZ PERON MARTINS LANNA (60h),24T45,39,40,FGA - SALA I2 E I7,FGA0242,2921.0,673,TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES
02,2022.2,ANDRE LUIZ PERON MARTINS LANNA (60h),24M5  24T1,44,44,FGA - I6,FGA0242,2921.0,673,TÉCNICAS DE PROGRAMAÇÃO EM PLATAFORMAS EMERGENTES
01,2022.2,FERNANDO WILLIAM CRUZ (60h),24T23,32,55,FGA - SALA S5 E S6,FGA0244,2922.0,673,PROGRAMAÇÃO PARA SISTEMAS PARALELOS E DISTRIBUÍDOS
01,2022.2,ALEX REIS (90h),4T45 6T2345,32,35,FGA - SALA S-1 e ANFITEATRO,FGA0250,2923.0,673,PROJETO INTEGRADOR DE ENGENHARIA 2
02,2022.2,RHANDER VIANA (90h),4T45 6T2345,18,130,FGA - SALA S-1 e ANFITEATRO,FGA0250,2923.0,673,PROJETO INTEGRADOR DE ENGENHARIA 2
03,2022.2,ARTUR ELIAS DE MORAIS BERTOLDI (90h),4T45 6T2345,10,35,FGA - SALA S-1 e ANFITEATRO,FGA0250,2923.0,673,PROJETO INTEGRADOR DE ENGENHARIA 2
04,2022.2,JOSE FELICIO DA SILVA (90h),4T45 6T2345,3,35,FGA - SALA S-1 e ANFITEATRO,FGA0250,2923.0,673,PROJETO INTEGRADOR DE ENGENHARIA 2
05,2022.2,RICARDO MATOS CHAIM (90h),4T45 6T2345,37,130,FGA - SALA S-1 e ANFITEATRO,FGA0250,2923.0,673,PROJETO INTEGRADOR DE ENGENHARIA 2
01,2022.2,RUDI HENRI VAN ELS (15h),46M12  2T5,9,25,FGA - LAB TERMODINÂMICA/  LAB TERMOFLUIDOS,FGA0252,2924.0,673,SISTEMAS HIDROELÉTRICOS
01,2022.2,LUCIANO GONCALVES NOLETO (60h),46M12  2T5,9,25,FGA - LAB TERMODINÂMICA/  LAB TERMOFLUIDOS,FGA0252,2924.0,673,SISTEMAS HIDROELÉTRICOS
01,2022.2,RAFAEL CASTILHO FARIA MENDES (60h),24M34,52,130,FGA - ANFITEATRO,FGA0254,2925.0,673,CIÊNCIAS AEROESPACIAIS
01,2022.2,EULER DE VILHENA GARCIA (60h),35M34,2,45,FGA - SALA S5,FGA0258,2926.0,673,INSTRUMENTAÇÃO BIOMÉDICA 2
01,2022.2,CRISTIANO JACQUES MIOSSO RODRIGUES MENDES (60h),46T23,18,25,FGA - SALA S5,FGA0259,2927.0,673,MODELAGEM DE SISTEMAS BIOLÓGICOS
01,2022.2,DANIEL MAURICIO MUNOZ ARBOLEDA (60h),6T2345,6,12,FGA - SALA I8 / MOCAP,FGA0261,2928.0,673,TÓPICOS ESPECIAIS EM ELETRONICA
01,2022.2,LOANA NUNES VELASCO (75h),4M345 6M34,10,40,FGA - SALA I3 / SALA S6 / LAB ELETR,FGA0262,2929.0,673,TRANSMISSÃO E DISTRIBUIÇÃO DE ENERGIA ELÉTRICA
01,2022.2,PAULA MEYER SOARES (60h),35M12,33,45,FGA - SALA S5,FGA0265,2930.0,673,ECONOMIA DE ENERGIA
01,2022.2,MARIA ALZIRA DE ARAUJO NUNES (60h),35M12,12,15,FGA - SALA MULTIUSO,FGA0266,2931.0,673,ACÚSTICA E VIBRAÇÕES VEICULARES
01,2022.2,HENRIQUE GOMES DE MOURA (60h),24T23,4,60,FGA - SALA I3,FGA0267,2932.0,673,PROJETO DE ESTRUTURAS DE VEICULOS
01,2022.2,SUZANA MOREIRA AVILA (60h),46M12,2,10,SALA MULTIUSO - FGA,FGA0268,2933.0,673,ANÁLISE DINÂMICA MÉTODOS DOS ELEMENTOS FINITOS
01,2022.2,ANDRE MURILO DE ALMEIDA PINTO (60h),24T23,2,8,FGA - SALA LAB SHP,FGA0270,2934.0,673,SISTEMAS HIDRÁULICOS E PNEUMÁTICOS
02,2022.2,ANDRE MURILO DE ALMEIDA PINTO (60h),4M5  2T23 4T1,0,8,FGA - SALA LAB SHP,FGA0270,2934.0,673,SISTEMAS HIDRÁULICOS E PNEUMÁTICOS
